N,종목명,현재가,전일비,등락률,액면가,시가,고가,매출액
616.0,서연,7490.0,0.0,0.00%,500.0,7430.0,7490.0,24793.0
617.0,수산중공업,3255.0,25.0,+0.77%,500.0,3230.0,3350.0,2530.0
618.0,현대비앤지스틸,11650.0,50.0,-0.43%,5000.0,11650.0,11800.0,8557.0
619.0,금강공업,5960.0,160.0,+2.76%,1000.0,5900.0,6410.0,5705.0
620.0,삼성 인버스 2X 천연가스 선물 ETN C,17445.0,175.0,+1.01%,0.0,17055.0,17475.0,
621.0,동성제약,6600.0,100.0,-1.49%,1000.0,6730.0,6750.0,844.0
622.0,대영포장,1585.0,10.0,+0.63%,500.0,1575.0,1595.0,3226.0
623.0,삼화페인트,6300.0,60.0,-0.94%,500.0,6300.0,6360.0,6316.0
624.0,세원이앤씨,795.0,8.0,-1.00%,500.0,807.0,813.0,831.0
625.0,이지스밸류리츠,4600.0,10.0,-0.22%,1000.0,4635.0,4635.0,69.0
626.0,계룡건설,18850.0,100.0,+0.53%,5000.0,18750.0,19600.0,25618.0
627.0,HANARO MSCI Korea TR,13150.0,35.0,+0.27%,0.0,13180.0,13280.0,
628.0,신원,1640.0,5.0,-0.30%,500.0,1640.0,1660.0,8794.0
629.0,KH 필룩스,1070.0,50.0,+4.90%,500.0,1020.0,1095.0,1202.0
630.0,하나 코스피 변동성추세 추종 양매도 ETN,6645.0,0.0,0.00%,0.0,6645.0,6645.0,
631.0,용평리조트,3450.0,0.0,0.00%,5000.0,3485.0,3485.0,2363.0
632.0,KODEX 은행,6180.0,15.0,-0.24%,0.0,6190.0,6270.0,
633.0,한국패러랠,2050.0,0.0,0.00%,0.0,2060.0,2060.0,
634.0,TIGER 글로벌4차산업혁신기술(합성 H),14600.0,195.0,-1.32%,0.0,14625.0,14650.0,
635.0,DB,813.0,3.0,-0.37%,500.0,812.0,823.0,3269.0
636.0,한국주철관,7170.0,30.0,-0.42%,500.0,7200.0,7260.0,5102.0
637.0,노루페인트,8160.0,10.0,-0.12%,500.0,8140.0,8220.0,7309.0
638.0,제일파마홀딩스,10200.0,50.0,+0.49%,500.0,10150.0,10450.0,7626.0
639.0,동부건설,7110.0,30.0,-0.42%,5000.0,7140.0,7200.0,11449.0
640.0,동아타이어,11800.0,100.0,+0.85%,500.0,11750.0,11900.0,1796.0
641.0,한컴라이프케어,5820.0,160.0,-2.68%,200.0,5930.0,6010.0,1211.0
642.0,KBSTAR 200TR,16760.0,40.0,-0.24%,0.0,16800.0,16950.0,
643.0,현대약품,5020.0,130.0,-2.52%,500.0,5120.0,5160.0,1398.0
644.0,디씨엠,14000.0,50.0,-0.36%,500.0,14150.0,14200.0,2508.0
645.0,디와이,6040.0,120.0,+2.03%,500.0,5980.0,6080.0,9983.0
646.0,세종공업,5700.0,110.0,-1.89%,500.0,5810.0,5870.0,15881.0
647.0,HANARO 200 TOP10,7840.0,10.0,-0.13%,0.0,7895.0,7940.0,
648.0,TIGER 여행레저,3845.0,10.0,-0.26%,0.0,3880.0,3890.0,
649.0,ACE 중국본토CSI300,25650.0,70.0,+0.27%,0.0,25985.0,25985.0,
650.0,쎌마테라퓨틱스,6410.0,0.0,0.00%,500.0,0.0,0.0,96.0
651.0,효성ITX,13600.0,50.0,-0.37%,500.0,13700.0,13700.0,4759.0
652.0,KODEX TRF3070,10760.0,15.0,-0.14%,0.0,10780.0,10780.0,
653.0,대한화섬,117000.0,3000.0,+2.63%,5000.0,114500.0,117000.0,1173.0
654.0,TIGER 글로벌메타버스액티브,6215.0,110.0,-1.74%,0.0,6325.0,6325.0,
655.0,태경비케이,5610.0,230.0,-3.94%,500.0,5780.0,5810.0,1952.0
656.0,경보제약,6410.0,60.0,+0.94%,500.0,6250.0,6450.0,1707.0
657.0,삼양통상,51000.0,0.0,0.00%,5000.0,51100.0,51300.0,1940.0
658.0,SNT에너지,20300.0,0.0,0.00%,500.0,20250.0,21150.0,1711.0
659.0,디아이씨,3910.0,55.0,-1.39%,500.0,3990.0,4000.0,5901.0
660.0,KODEX 국고채3년,56075.0,135.0,-0.24%,0.0,56130.0,56155.0,
661.0,컨버즈,4100.0,0.0,0.00%,500.0,0.0,0.0,409.0
662.0,만호제강,36250.0,2100.0,-5.48%,1000.0,38950.0,39550.0,2537.0
663.0,디아이,4755.0,40.0,-0.83%,500.0,4795.0,4860.0,2266.0
664.0,퍼스텍,3110.0,30.0,+0.97%,500.0,3065.0,3170.0,1367.0
665.0,KBSTAR IT플러스,16060.0,70.0,-0.43%,0.0,16170.0,16255.0,
666.0,KODEX 배당가치,11600.0,30.0,+0.26%,0.0,11565.0,11685.0,
667.0,벽산,2165.0,35.0,-1.59%,500.0,2230.0,2230.0,4714.0
668.0,사조동아원,1050.0,15.0,-1.41%,500.0,1055.0,1075.0,4121.0
669.0,무학,5180.0,20.0,-0.38%,200.0,5200.0,5250.0,1269.0
670.0,샘표식품,32250.0,100.0,-0.31%,500.0,32200.0,32800.0,3487.0
671.0,두산퓨얼셀1우,11000.0,50.0,-0.45%,100.0,10950.0,11200.0,
672.0,ARIRANG 코스피TR,12670.0,0.0,0.00%,0.0,12695.0,12815.0,
673.0,KODEX 미국S&P500선물(H),18835.0,155.0,-0.82%,0.0,18860.0,18890.0,
674.0,TIGER 헬스케어,27625.0,100.0,-0.36%,0.0,27765.0,27925.0,
675.0,아남전자,1890.0,30.0,-1.56%,500.0,1920.0,1935.0,3598.0
676.0,성창기업지주,2085.0,5.0,-0.24%,500.0,2085.0,2095.0,1979.0
677.0,KODEX 미국달러선물,11925.0,5.0,+0.04%,0.0,11950.0,11980.0,
678.0,KBSTAR iSelect메타버스,6575.0,170.0,-2.52%,0.0,6735.0,6765.0,
679.0,디와이파워,13000.0,1000.0,+8.33%,500.0,12100.0,13100.0,4372.0
680.0,KODEX 장기종합채권(AA-이상)액티브KAP,83170.0,205.0,-0.25%,0.0,83290.0,83320.0,
681.0,TIGER 코스피,25140.0,5.0,+0.02%,0.0,25150.0,25400.0,
682.0,팜스코,3880.0,50.0,-1.27%,500.0,3925.0,3970.0,15369.0
683.0,신흥,15000.0,0.0,0.00%,500.0,15000.0,15000.0,1269.0
684.0,KODEX 미국나스닥100선물(H),14565.0,100.0,-0.68%,0.0,14580.0,14610.0,
685.0,TIGER 미국MSCI리츠(합성 H),12135.0,60.0,-0.49%,0.0,12190.0,12195.0,
686.0,한국석유,11150.0,150.0,-1.33%,500.0,11300.0,11400.0,6289.0
687.0,샘표,48600.0,900.0,-1.82%,1000.0,49500.0,49800.0,3490.0
688.0,ACE 종합채권(AA-이상)KIS액티브,90865.0,175.0,-0.19%,0.0,90815.0,90865.0,
689.0,조선선재,111000.0,2500.0,-2.20%,500.0,114000.0,115500.0,682.0
690.0,일성건설,2565.0,25.0,-0.97%,500.0,2570.0,2635.0,4162.0
691.0,TIGER 코스닥150,10720.0,140.0,-1.29%,0.0,10935.0,10965.0,
692.0,아시아나IDT,12400.0,50.0,+0.40%,500.0,12350.0,12600.0,1747.0
693.0,노루홀딩스,10350.0,50.0,-0.48%,500.0,10450.0,10550.0,9552.0
694.0,미원화학,62500.0,600.0,-0.95%,1000.0,63400.0,63400.0,1975.0
695.0,한솔홀딩스,3260.0,5.0,-0.15%,1000.0,3275.0,3275.0,4136.0
696.0,경동도시가스,23200.0,750.0,-3.13%,2500.0,24000.0,24150.0,14572.0
697.0,강남제비스코,21000.0,200.0,-0.94%,1000.0,21100.0,21200.0,5910.0
698.0,KCTC,4510.0,35.0,-0.77%,500.0,4520.0,4765.0,6947.0
699.0,KBSTAR 국고채3년선물인버스,105170.0,50.0,+0.05%,0.0,105295.0,105295.0,
700.0,신일전자,1885.0,10.0,-0.53%,500.0,1885.0,1900.0,1935.0
701.0,NH올원리츠,3150.0,0.0,0.00%,500.0,3145.0,3165.0,167.0
702.0,에이블씨엔씨,4915.0,5.0,+0.10%,500.0,4910.0,4925.0,2629.0
703.0,유화증권,2340.0,0.0,0.00%,1000.0,2345.0,2345.0,223.0
704.0,SK이노베이션우,106000.0,500.0,-0.47%,5000.0,106500.0,108000.0,
705.0,TIGER 200선물인버스2X,3150.0,15.0,+0.48%,0.0,3140.0,3160.0,
706.0,HANARO 200TR,38720.0,90.0,-0.23%,0.0,38830.0,39125.0,
707.0,STX중공업,4630.0,50.0,-1.07%,2500.0,4705.0,4735.0,1639.0
708.0,광전자,2265.0,35.0,-1.52%,500.0,2300.0,2310.0,1738.0
709.0,KODEX 차이나항셍테크,5545.0,5.0,+0.09%,0.0,5670.0,5760.0,
710.0,신풍제약우,59400.0,1000.0,-1.66%,500.0,60000.0,65900.0,
711.0,HDC현대EP,4095.0,10.0,+0.24%,500.0,4120.0,4125.0,8598.0
712.0,극동유화,3745.0,40.0,-1.06%,500.0,3765.0,3795.0,9648.0
713.0,종근당바이오,23800.0,200.0,-0.83%,2500.0,24000.0,24300.0,1422.0
714.0,대신증권2우B,13050.0,0.0,0.00%,5000.0,13100.0,13150.0,
715.0,미창석유,74800.0,600.0,-0.80%,5000.0,75400.0,75400.0,4063.0
716.0,황금에스티,7620.0,220.0,-2.81%,500.0,7810.0,7940.0,2710.0
717.0,대신 골드 커버드콜 타겟 5%인컴 ETN(H),12925.0,10.0,+0.08%,0.0,12925.0,12925.0,
718.0,한국특강,2125.0,5.0,-0.23%,500.0,2130.0,2155.0,6915.0
719.0,인지컨트롤스,8290.0,10.0,-0.12%,500.0,8230.0,8500.0,4849.0
720.0,ACE 베트남VN30(합성),14880.0,240.0,-1.59%,0.0,15210.0,15215.0,
721.0,태경케미컬,10900.0,200.0,-1.80%,500.0,11100.0,11150.0,541.0
722.0,IHQ,672.0,35.0,+5.49%,500.0,634.0,709.0,600.0
723.0,동양철관,1050.0,5.0,-0.47%,500.0,1050.0,1070.0,1820.0
724.0,유니온머티리얼,2950.0,5.0,-0.17%,500.0,2950.0,3010.0,1183.0
725.0,NI스틸,4325.0,25.0,-0.57%,500.0,4290.0,4415.0,2482.0
726.0,대창,1355.0,30.0,+2.26%,500.0,1330.0,1420.0,12776.0
727.0,KODEX Fn Top10동일가중,7530.0,0.0,0.00%,0.0,7550.0,7635.0,
728.0,한진중공업홀딩스,4180.0,135.0,+3.34%,5000.0,4045.0,4550.0,8880.0
729.0,TRUE 코스피 양매도 5% OTM ETN,8215.0,0.0,0.00%,0.0,8215.0,8215.0,
730.0,한국내화,2970.0,5.0,-0.17%,500.0,2975.0,3000.0,2717.0
731.0,TIGER 현대차그룹+펀더멘털,20950.0,65.0,+0.31%,0.0,20905.0,21130.0,
732.0,TIGER 반도체,26630.0,20.0,-0.08%,0.0,26780.0,27245.0,
733.0,미래에셋 코스피 양매도 5% OTM ETN,7915.0,0.0,0.00%,0.0,7915.0,7915.0,
734.0,대동전자,11300.0,150.0,-1.31%,500.0,11300.0,11500.0,436.0
735.0,센트랄모텍,13750.0,50.0,-0.36%,500.0,13850.0,13900.0,3684.0
736.0,이구산업,3535.0,365.0,+11.51%,500.0,3175.0,3645.0,3344.0
737.0,한국공항,37300.0,500.0,-1.32%,5000.0,37800.0,37900.0,3455.0
738.0,한국ANKOR유전,1680.0,5.0,+0.30%,0.0,1670.0,1680.0,
739.0,화성산업,11550.0,150.0,-1.28%,5000.0,11750.0,11750.0,4222.0
740.0,인천도시가스,26650.0,500.0,-1.84%,5000.0,26900.0,27150.0,5042.0
741.0,동방,2430.0,15.0,-0.61%,1000.0,2430.0,2580.0,5959.0
742.0,한양증권,9090.0,20.0,-0.22%,5000.0,9070.0,9180.0,8742.0
743.0,삼익악기,1270.0,5.0,-0.39%,500.0,1275.0,1305.0,2954.0
744.0,에이플러스에셋,5050.0,10.0,+0.20%,500.0,5050.0,5080.0,2580.0
745.0,인디에프,1610.0,15.0,+0.94%,500.0,1605.0,1720.0,1487.0
746.0,깨끗한나라,3055.0,25.0,+0.83%,1000.0,3025.0,3060.0,5787.0
747.0,이지스레지던스리츠,4000.0,10.0,-0.25%,1000.0,4045.0,4045.0,313.0
748.0,조흥,188500.0,3000.0,+1.62%,5000.0,184000.0,189000.0,2509.0
749.0,한신공영,9760.0,250.0,+2.63%,5000.0,9450.0,9970.0,13111.0
750.0,세이브존I&C,2750.0,5.0,+0.18%,1000.0,2780.0,2780.0,1222.0
751.0,한국수출포장,28200.0,0.0,0.00%,5000.0,27900.0,28250.0,3192.0
752.0,팜젠사이언스,7090.0,60.0,-0.84%,500.0,7150.0,7210.0,1099.0
753.0,CJ우,49650.0,150.0,+0.30%,5000.0,49500.0,49900.0,
754.0,HL D&I,2960.0,0.0,0.00%,5000.0,2965.0,2980.0,14753.0
755.0,SG세계물산,550.0,4.0,-0.72%,500.0,554.0,558.0,1357.0
756.0,삼원강재,2775.0,0.0,0.00%,500.0,2780.0,2800.0,3000.0
757.0,모나리자,3035.0,25.0,-0.82%,500.0,3070.0,3080.0,1064.0
758.0,고려산업,4435.0,70.0,-1.55%,1000.0,4465.0,4525.0,2135.0
759.0,대원화성,2660.0,10.0,-0.37%,500.0,2655.0,2690.0,1133.0
760.0,삼일제약,7940.0,210.0,-2.58%,500.0,8190.0,8190.0,1342.0
761.0,대양금속,3360.0,75.0,-2.18%,500.0,3440.0,3470.0,2034.0
762.0,삼화전기,16400.0,150.0,-0.91%,1000.0,16550.0,16850.0,2471.0
763.0,무림페이퍼,2590.0,0.0,0.00%,2500.0,2600.0,2730.0,10553.0
764.0,크라운제과,8590.0,230.0,-2.61%,200.0,8750.0,8800.0,3812.0
765.0,KBSTAR 국채선물5년추종,47160.0,75.0,+0.16%,0.0,47050.0,47160.0,
766.0,한국화장품,6690.0,40.0,-0.59%,500.0,6730.0,6750.0,670.0
767.0,KBSTAR 코스닥150,10415.0,130.0,-1.23%,0.0,10570.0,10635.0,
768.0,대구백화점,9900.0,50.0,-0.50%,5000.0,10100.0,10100.0,818.0
769.0,광명전기,2470.0,65.0,-2.56%,500.0,2535.0,2555.0,1371.0
770.0,유유제약,6170.0,90.0,-1.44%,1000.0,6230.0,6300.0,1157.0
771.0,TIGER 중국소비테마,6520.0,5.0,+0.08%,0.0,6505.0,6565.0,
772.0,SH에너지화학,953.0,5.0,-0.52%,500.0,955.0,962.0,1398.0
773.0,KBSTAR KIS국고채30년Enhanced,65255.0,580.0,+0.90%,0.0,63890.0,65255.0,
774.0,이아이디,1035.0,20.0,-1.90%,200.0,1065.0,1065.0,2224.0
775.0,KODEX 미국메타버스나스닥액티브,6325.0,85.0,-1.33%,0.0,6355.0,6405.0,
776.0,조광페인트,8190.0,110.0,-1.33%,500.0,8300.0,8380.0,2385.0
777.0,대유플러스,866.0,9.0,-1.03%,500.0,875.0,885.0,5120.0
778.0,다스코,5610.0,130.0,-2.26%,500.0,5760.0,5840.0,3636.0
779.0,신영와코루,11450.0,200.0,-1.72%,500.0,11600.0,11800.0,1894.0
780.0,가온전선,16200.0,50.0,-0.31%,5000.0,16100.0,16300.0,10704.0
781.0,쌍방울,392.0,3.0,-0.76%,500.0,391.0,395.0,970.0
782.0,현대코퍼레이션홀딩스,11250.0,100.0,-0.88%,5000.0,11350.0,11400.0,1304.0
783.0,웅진,1280.0,20.0,-1.54%,500.0,1325.0,1325.0,9799.0
784.0,기신정기,3490.0,15.0,+0.43%,500.0,3475.0,3515.0,1313.0
785.0,SK우,180000.0,6000.0,-3.23%,200.0,184000.0,184000.0,
786.0,삼호개발,4075.0,10.0,+0.25%,500.0,4065.0,4090.0,3173.0
787.0,대현,2300.0,10.0,-0.43%,500.0,2310.0,2335.0,2879.0
788.0,TIGER 미디어컨텐츠,6060.0,90.0,-1.46%,0.0,6165.0,6240.0,
789.0,신한 레버리지 천연가스 선물 ETN,10180.0,150.0,-1.45%,0.0,10435.0,10455.0,
790.0,부산산업,96200.0,3100.0,-3.12%,5000.0,105000.0,112000.0,1280.0
791.0,엔에이치스팩19호,1970.0,0.0,0.00%,100.0,1965.0,1975.0,0.0
792.0,지엠비코리아,5290.0,120.0,-2.22%,500.0,5440.0,5470.0,5313.0
793.0,CJ씨푸드,2785.0,15.0,-0.54%,500.0,2800.0,2820.0,1621.0
794.0,TIGER KRX바이오K-뉴딜,6430.0,85.0,-1.30%,0.0,6515.0,6570.0,
795.0,범양건영,3970.0,65.0,+1.66%,1000.0,3970.0,4055.0,1119.0
796.0,지투알,5950.0,20.0,+0.34%,1000.0,5910.0,5970.0,4585.0
797.0,미래에셋글로벌리츠,3385.0,10.0,+0.30%,1000.0,3375.0,3385.0,83.0
798.0,ACE 국고채10년,85970.0,265.0,+0.31%,0.0,85510.0,85970.0,
799.0,TIGER 미국채10년선물,11805.0,30.0,-0.25%,0.0,11855.0,11855.0,
800.0,와이투솔루션,613.0,1.0,+0.16%,500.0,616.0,616.0,1015.0
801.0,한세엠케이,3240.0,55.0,+1.73%,500.0,3150.0,3260.0,2077.0
802.0,TRUE 레버리지 S&P500 선물 ETN(H),19480.0,270.0,-1.37%,0.0,19515.0,19550.0,
803.0,DSR,6070.0,30.0,+0.50%,500.0,6000.0,6220.0,2724.0
804.0,KTcs,2255.0,15.0,-0.66%,500.0,2265.0,2285.0,9657.0
805.0,남광토건,9790.0,210.0,-2.10%,5000.0,10100.0,10150.0,3567.0
806.0,크라운해태홀딩스,6470.0,30.0,-0.46%,500.0,6500.0,6610.0,9282.0
807.0,동일고무벨트,6910.0,10.0,+0.14%,500.0,6920.0,6960.0,2775.0
808.0,마니커,1510.0,5.0,+0.33%,500.0,1525.0,1550.0,2527.0
809.0,TIGER 미국다우존스30,22275.0,75.0,-0.34%,0.0,22350.0,22350.0,
810.0,일신석재,1235.0,5.0,-0.40%,500.0,1240.0,1250.0,747.0
811.0,한솔홈데코,1180.0,20.0,+1.72%,1000.0,1165.0,1205.0,2632.0
812.0,마스턴프리미어리츠,3570.0,10.0,+0.28%,1000.0,3555.0,3595.0,76.0
813.0,새론오토모티브,4935.0,35.0,+0.71%,500.0,4920.0,4935.0,1276.0
814.0,KODEX 차이나과창판STAR50(합성),7895.0,45.0,-0.57%,0.0,7935.0,7935.0,
815.0,휴니드,6690.0,140.0,+2.14%,5000.0,6550.0,6740.0,2277.0
816.0,TIGER 투자등급회사채액티브,98165.0,105.0,-0.11%,0.0,98185.0,98220.0,
817.0,혜인,7380.0,410.0,+5.88%,500.0,7110.0,7480.0,2064.0
818.0,한국화장품제조,20550.0,50.0,+0.24%,500.0,20300.0,20600.0,678.0
819.0,카프로,2320.0,10.0,+0.43%,500.0,2345.0,2355.0,5824.0
820.0,KODEX 미국달러선물인버스2X,6710.0,15.0,-0.22%,0.0,6715.0,6745.0,
821.0,상상인증권,854.0,3.0,-0.35%,1000.0,851.0,878.0,482.0
822.0,보락,1530.0,5.0,-0.33%,200.0,1535.0,1550.0,398.0
823.0,삼영화학,2690.0,15.0,-0.55%,500.0,2695.0,2730.0,1333.0
824.0,보해양조,657.0,2.0,+0.31%,500.0,662.0,664.0,837.0
825.0,덕양산업,2805.0,40.0,-1.41%,500.0,2845.0,2860.0,13482.0
826.0,계양전기,2790.0,50.0,-1.76%,500.0,2855.0,2855.0,3923.0
827.0,KBSTAR Fn5G테크,8120.0,20.0,-0.25%,0.0,8185.0,8285.0,
828.0,국제약품,4500.0,5.0,+0.11%,1000.0,4495.0,4530.0,1197.0
829.0,웰바이오텍,1365.0,15.0,-1.09%,500.0,1370.0,1375.0,1216.0
830.0,TRUE 레버리지 나스닥 100 ETN,18130.0,270.0,-1.47%,0.0,18235.0,18235.0,
831.0,SK케미칼우,42850.0,150.0,-0.35%,5000.0,43000.0,43250.0,
832.0,삼성공조,11150.0,150.0,+1.36%,500.0,11000.0,11550.0,796.0
833.0,핸즈코퍼레이션,4140.0,260.0,+6.70%,500.0,3880.0,4680.0,5622.0
834.0,유니켐,1235.0,25.0,+2.07%,500.0,1220.0,1245.0,1233.0
835.0,대호에이엘,1730.0,40.0,-2.26%,500.0,1795.0,1820.0,1434.0
836.0,시디즈,44800.0,100.0,-0.22%,500.0,44850.0,45450.0,2519.0
837.0,대원전선,1240.0,20.0,-1.59%,500.0,1260.0,1280.0,4750.0
838.0,명문제약,2625.0,35.0,-1.32%,500.0,2675.0,2695.0,1378.0
839.0,TIGER 200 건설,2855.0,0.0,0.00%,0.0,2875.0,2895.0,
840.0,한창제지,1475.0,15.0,+1.03%,500.0,1455.0,1490.0,1822.0
841.0,KODEX WTI원유선물인버스(H),4710.0,105.0,+2.28%,0.0,4720.0,4730.0,
842.0,하이스틸,4320.0,65.0,+1.53%,500.0,4190.0,4440.0,2262.0
843.0,인터지스,2925.0,75.0,-2.50%,500.0,2990.0,3025.0,5889.0
844.0,KBSTAR 국채선물3년,50630.0,45.0,+0.09%,0.0,50570.0,50630.0,
845.0,천일고속,60700.0,100.0,+0.17%,5000.0,61200.0,61200.0,293.0
846.0,KTis,2490.0,35.0,-1.39%,500.0,2530.0,2530.0,4680.0
847.0,신송홀딩스,7320.0,220.0,-2.92%,500.0,7450.0,7520.0,1864.0
848.0,한국프랜지,2840.0,55.0,-1.90%,1000.0,2900.0,2900.0,10039.0
849.0,동방아그로,6350.0,40.0,-0.63%,500.0,6390.0,6420.0,1341.0
850.0,토니모리,3590.0,35.0,-0.97%,200.0,3670.0,3670.0,1146.0
851.0,한일철강,3230.0,230.0,+7.67%,500.0,3000.0,3750.0,2486.0
852.0,TIGER 인버스,5390.0,20.0,+0.37%,0.0,5385.0,5390.0,
853.0,큐로,370.0,0.0,0.00%,500.0,366.0,374.0,807.0
854.0,KBSTAR 국채선물5년추종인버스,54275.0,5.0,-0.01%,0.0,54405.0,54405.0,
855.0,DRB동일,4280.0,15.0,+0.35%,500.0,4305.0,4305.0,5513.0
856.0,KODEX 차이나CSI300,11765.0,25.0,-0.21%,0.0,11775.0,11800.0,
857.0,제일연마,8470.0,10.0,-0.12%,500.0,8480.0,8610.0,797.0
858.0,서울식품,226.0,1.0,+0.44%,100.0,226.0,227.0,553.0
859.0,진양산업,6490.0,130.0,-1.96%,500.0,6600.0,6680.0,764.0
860.0,TRUE 레버리지 천연가스 선물 ETN(H),8420.0,135.0,-1.58%,0.0,8605.0,8610.0,
861.0,전방,50000.0,2200.0,-4.21%,5000.0,52200.0,52200.0,1337.0
862.0,KBSTAR 미국단기투자등급회사채액티브,10055.0,20.0,-0.20%,0.0,10100.0,10100.0,
863.0,두올,2535.0,15.0,+0.60%,2500.0,2530.0,2550.0,4956.0
864.0,써니전자,2405.0,20.0,-0.82%,500.0,2400.0,2425.0,164.0
865.0,TIGER 차이나HSCEI,8820.0,30.0,-0.34%,0.0,8955.0,9025.0,
866.0,이건산업,7650.0,20.0,+0.26%,5000.0,7600.0,7760.0,2768.0
867.0,유니온,5350.0,10.0,+0.19%,500.0,5350.0,5420.0,2159.0
868.0,삼성 인버스 2X 코스닥150 선물 ETN,16690.0,405.0,+2.49%,0.0,16250.0,16715.0,
869.0,사조씨푸드,4845.0,25.0,-0.51%,1000.0,4825.0,4990.0,1746.0
870.0,태평양물산,1730.0,10.0,-0.57%,500.0,1740.0,1835.0,8929.0
